2022-11-07 14:53:27.625 *** Start program *** Start program
2022-11-07 14:53:42.812 *** Open case *** /Users/zhihuang/Desktop/S4325
2022-11-07 14:53:45.273 *** Open processed data
2022-11-07 14:53:45.273 *** Preload all statistics at once.
2022-11-07 14:53:46.455 *** Nuclei stat data loaded, took 1.18 seconds. Total number of nuclei: 793467
2022-11-11 16:32:34.994 *** Mouse movement (LeftButton) ***  Mouse coords: (448, 546) (46254, 24332)
2022-11-11 16:32:35.024 *** Mouse movement (LeftButton) ***  Mouse coords: (448, 546) (46320, 24251)
2022-11-11 16:32:35.046 *** Mouse movement (LeftButton) ***  Mouse coords: (448, 546) (46320, 24251)
2022-11-11 16:32:35.096 *** Mouse movement (LeftButton) ***  Mouse coords: (447, 545) (46317, 24248)
2022-11-11 16:32:41.851 *** Mouse movement (LeftButton) ***  Mouse coords: (845, 670) (79387, 3767)
2022-11-11 16:32:41.962 *** Mouse movement (LeftButton) ***  Mouse coords: (845, 670) (79387, 3764)
2022-11-11 16:32:41.988 *** Mouse movement (LeftButton) ***  Mouse coords: (843, 670) (79381, 3764)
2022-11-11 16:32:42.017 *** Mouse movement (LeftButton) ***  Mouse coords: (821, 658) (79320, 3728)
2022-11-11 16:32:42.043 *** Mouse movement (LeftButton) ***  Mouse coords: (775, 622) (79249, 3656)
2022-11-11 16:32:42.079 *** Mouse movement (LeftButton) ***  Mouse coords: (729, 568) (79249, 3602)
2022-11-11 16:32:42.110 *** Mouse movement (LeftButton) ***  Mouse coords: (693, 496) (79279, 3547)
2022-11-11 16:32:42.143 *** Mouse movement (LeftButton) ***  Mouse coords: (665, 396) (79302, 3464)
2022-11-11 16:32:42.167 *** Mouse movement (LeftButton) ***  Mouse coords: (658, 370) (79366, 3686)
2022-11-11 16:32:42.194 *** Mouse movement (LeftButton) ***  Mouse coords: (658, 369) (79387, 3761)
2022-11-11 16:32:42.217 *** Mouse movement (LeftButton) ***  Mouse coords: (657, 369) (79384, 3764)
2022-11-11 16:32:43.484 *** Mouse movement (LeftButton) ***  Mouse coords: (870, 582) (84746, 6364)
2022-11-11 16:32:43.539 *** Mouse movement (LeftButton) ***  Mouse coords: (870, 582) (84746, 6364)
2022-11-11 16:32:43.570 *** Mouse movement (LeftButton) ***  Mouse coords: (866, 566) (84666, 6042)
2022-11-11 16:32:43.594 *** Mouse movement (LeftButton) ***  Mouse coords: (823, 496) (83879, 4952)
2022-11-11 16:32:43.616 *** Mouse movement (LeftButton) ***  Mouse coords: (740, 394) (83073, 4308)
2022-11-11 16:32:43.638 *** Mouse movement (LeftButton) ***  Mouse coords: (694, 338) (83818, 5235)
2022-11-11 16:32:43.663 *** Mouse movement (LeftButton) ***  Mouse coords: (668, 305) (84222, 5699)
2022-11-11 16:32:43.687 *** Mouse movement (LeftButton) ***  Mouse coords: (630, 254) (83980, 5336)
2022-11-11 16:32:43.711 *** Mouse movement (LeftButton) ***  Mouse coords: (625, 247) (84645, 6223)
2022-11-11 16:32:43.739 *** Mouse movement (LeftButton) ***  Mouse coords: (620, 237) (84646, 6162)
2022-11-11 16:32:44.467 *** Mouse movement (LeftButton) ***  Mouse coords: (824, 445) (88858, 10557)
2022-11-11 16:32:44.718 *** Mouse movement (LeftButton) ***  Mouse coords: (849, 111) (89362, 3824)
2022-11-11 16:32:44.743 *** Mouse movement (LeftButton) ***  Mouse coords: (863, 82) (89140, 9973)
2022-11-11 16:32:44.935 *** Mouse movement (LeftButton) ***  Mouse coords: (873, 66) (89060, 10234)
2022-11-11 16:32:47.085 *** Mouse movement (LeftButton) ***  Mouse coords: (852, 429) (88434, 17875)
2022-11-11 16:32:47.149 *** Mouse movement (LeftButton) ***  Mouse coords: (852, 428) (88434, 17855)
2022-11-11 16:32:47.186 *** Mouse movement (LeftButton) ***  Mouse coords: (857, 413) (88535, 17572)
2022-11-11 16:32:47.208 *** Mouse movement (LeftButton) ***  Mouse coords: (863, 400) (88555, 17613)
2022-11-11 16:32:47.230 *** Mouse movement (LeftButton) ***  Mouse coords: (869, 392) (88555, 17714)
